SEC,STATE,GSR,Delta,Theta,Low_Alpha,High_Alpha,Low_Beta,High_Beta,Low_Gamma,Mid_Gamma
434.0,5,465,80464,185229,25646,12477,16100,81574,8703,315927
434.5,5,466,80464,185229,25646,12477,16100,81574,8703,315927
435.0,5,478,812591,433945,46251,58875,26028,36729,6537,279567
435.5,5,472,812591,433945,46251,58875,26028,36729,6537,279567
436.0,5,476,689166,182458,28767,8297,14561,86598,15565,342821
436.5,5,467,689166,182458,28767,8297,14561,86598,15565,342821
437.0,5,468,454765,98178,30147,6586,19797,15021,9638,370398
437.5,5,470,454765,98178,30147,6586,19797,15021,9638,370398
438.0,5,478,138630,242798,35616,11688,31713,16138,9346,319806
438.5,5,477,138630,242798,35616,11688,31713,16138,9346,319806
439.0,5,472,707478,50709,2826,14886,35067,15392,6574,326541
439.5,5,468,707478,50709,2826,14886,35067,15392,6574,326541
440.0,5,450,588067,38339,40452,20691,21495,65200,12102,309244
440.5,5,456,588067,38339,40452,20691,21495,65200,12102,309244
441.0,5,452,716028,203076,10681,30793,13148,61898,8243,297909
441.5,5,467,716028,203076,10681,30793,13148,61898,8243,297909
442.0,5,464,931013,10557,2043,2741,6852,7982,1852,81156
442.5,5,471,931013,10557,2043,2741,6852,7982,1852,81156
443.0,5,453,177544,65600,31123,9333,5301,13002,2319,78146
443.5,5,465,177544,65600,31123,9333,5301,13002,2319,78146
444.0,5,464,648142,162142,20543,26734,52223,58809,7071,360587
444.5,5,479,648142,162142,20543,26734,52223,58809,7071,360587
445.0,5,468,885085,29439,11581,1495,5106,12042,4968,74275
445.5,5,477,885085,29439,11581,1495,5106,12042,4968,74275
446.0,5,463,53581,174132,13387,46026,40095,41798,11705,279603
446.5,5,470,53581,174132,13387,46026,40095,41798,11705,279603
447.0,5,470,668762,106025,75073,23791,25908,31663,15476,294833
447.5,5,473,668762,106025,75073,23791,25908,31663,15476,294833
448.0,5,478,179549,34669,3907,2692,11678,7915,1413,78742
448.5,5,476,179549,34669,3907,2692,11678,7915,1413,78742
449.0,5,482,69952,133665,22481,13254,11552,24761,11696,303644
449.5,5,464,69952,133665,22481,13254,11552,24761,11696,303644
450.0,5,475,497491,50324,19721,9900,2671,6156,3220,69933
450.5,5,473,497491,50324,19721,9900,2671,6156,3220,69933
451.0,5,486,11673,13833,11305,6274,23071,78828,5468,298211
451.5,5,479,11673,13833,11305,6274,23071,78828,5468,298211
452.0,5,480,228320,446759,51242,58358,36306,33215,8676,305137
452.5,5,472,228320,446759,51242,58358,36306,33215,8676,305137
453.0,5,476,375395,34390,3104,11279,5282,4239,1159,75491
453.5,5,476,375395,34390,3104,11279,5282,4239,1159,75491
454.0,5,473,32998,5294,12162,5944,3648,24414,2204,58098
454.5,5,484,32998,5294,12162,5944,3648,24414,2204,58098
455.0,5,477,151979,35353,10787,21769,31766,50464,8451,186165
455.5,5,482,151979,35353,10787,21769,31766,50464,8451,186165
456.0,5,460,222326,59808,1657,19084,8767,84643,2914,169450
456.5,5,469,222326,59808,1657,19084,8767,84643,2914,169450
457.0,5,469,97867,20377,13164,18593,22858,70730,1465,231256
457.5,5,472,97867,20377,13164,18593,22858,70730,1465,231256
458.0,5,478,10328,18066,3991,6581,12081,93802,5334,218715
458.5,5,478,10328,18066,3991,6581,12081,93802,5334,218715
459.0,5,482,21948,13409,8827,4159,4551,84356,3283,250621
459.5,5,463,21948,13409,8827,4159,4551,84356,3283,250621
460.0,5,474,91321,34171,5442,1668,6052,9516,1191,59145
460.5,5,474,91321,34171,5442,1668,6052,9516,1191,59145
461.0,5,478,11190,3973,3338,14563,11852,97352,5280,242095
461.5,5,483,11190,3973,3338,14563,11852,97352,5280,242095
462.0,5,481,764538,159001,21884,7053,9983,38005,6350,217444
462.5,5,487,764538,159001,21884,7053,9983,38005,6350,217444
463.0,5,467,533951,135740,11482,20280,22623,17667,4500,209758
463.5,5,480,533951,135740,11482,20280,22623,17667,4500,209758
464.0,5,477,95861,10435,3331,3567,2871,20374,988,68553
464.5,5,477,95861,10435,3331,3567,2871,20374,988,68553
465.0,5,487,563862,39014,8750,18188,58311,46731,5570,241324
465.5,5,481,563862,39014,8750,18188,58311,46731,5570,241324
466.0,5,489,136898,22510,3887,3386,17117,7891,1485,51947
466.5,5,469,136898,22510,3887,3386,17117,7891,1485,51947
467.0,5,476,52460,47952,39220,14050,20652,72345,7933,220603
467.5,5,479,52460,47952,39220,14050,20652,72345,7933,220603
468.0,5,476,40826,43656,17858,16692,44999,47335,2792,215326
468.5,5,490,40826,43656,17858,16692,44999,47335,2792,215326
469.0,5,484,145722,98734,9011,3603,12441,27059,6589,240024
469.5,5,489,145722,98734,9011,3603,12441,27059,6589,240024
470.0,5,471,5697,10736,5784,15163,5240,81203,1979,243724
470.5,5,483,5697,10736,5784,15163,5240,81203,1979,243724
471.0,5,483,48185,72700,5134,29546,15733,49973,2514,246161
471.5,5,478,48185,72700,5134,29546,15733,49973,2514,246161
472.0,5,495,18745,13626,8755,7983,31584,39515,2229,236369
472.5,5,486,18745,13626,8755,7983,31584,39515,2229,236369
473.0,5,493,3852,16668,2431,9420,24589,14654,3566,227740
473.5,5,486,3852,16668,2431,9420,24589,14654,3566,227740
474.0,5,481,2381655,161740,18445,14395,16312,60386,6769,209917
474.5,5,485,2381655,161740,18445,14395,16312,60386,6769,209917
475.0,5,481,5706,13091,7315,7153,7828,37325,2636,251801
475.5,5,496,5706,13091,7315,7153,7828,37325,2636,251801
476.0,5,489,67979,27828,11243,1861,10130,65971,1985,221806
476.5,5,491,67979,27828,11243,1861,10130,65971,1985,221806
477.0,5,497,111575,90228,42069,23602,7921,96681,1827,208260
477.5,5,476,111575,90228,42069,23602,7921,96681,1827,208260
478.0,5,486,204797,67065,2520,2955,3041,13388,876,51021
478.5,5,488,204797,67065,2520,2955,3041,13388,876,51021
479.0,5,484,300966,28996,17966,2797,3892,36413,699,52695
479.5,5,498,300966,28996,17966,2797,3892,36413,699,52695
480.0,5,490,2529971,177819,14090,8970,18656,9224,4600,94805
480.5,5,496,2529971,177819,14090,8970,18656,9224,4600,94805
481.0,5,492,157213,39501,15703,24828,20680,8154,3421,74105
481.5,5,483,157213,39501,15703,24828,20680,8154,3421,74105
482.0,5,480,2165795,430837,56069,73533,20620,91080,22783,388075
482.5,5,476,2165795,430837,56069,73533,20620,91080,22783,388075
483.0,5,487,742784,214818,7958,15801,22222,13943,4478,107161
483.5,5,483,742784,214818,7958,15801,22222,13943,4478,107161
484.0,5,482,635357,65502,19765,5975,10012,6590,3523,97901
484.5,5,487,635357,65502,19765,5975,10012,6590,3523,97901
485.0,5,461,764210,51267,26956,17855,5770,14567,6514,65563
485.5,5,469,764210,51267,26956,17855,5770,14567,6514,65563
486.0,5,469,793881,78127,24203,8061,7604,10460,3294,77586
486.5,5,465,793881,78127,24203,8061,7604,10460,3294,77586
487.0,5,483,1421395,122008,26474,16261,10161,11749,2498,100842
487.5,5,472,1421395,122008,26474,16261,10161,11749,2498,100842
488.0,5,470,1036496,610129,40641,188497,56019,72622,35281,104498
488.5,5,467,1036496,610129,40641,188497,56019,72622,35281,104498
489.0,5,443,216497,394913,44450,12111,13935,70581,2105,201301
489.5,5,455,216497,394913,44450,12111,13935,70581,2105,201301
490.0,5,459,38055,46556,6054,4331,19128,117149,3205,168425
490.5,5,457,38055,46556,6054,4331,19128,117149,3205,168425
491.0,5,466,30191,66506,12131,36176,34186,42367,3720,199862
491.5,5,468,30191,66506,12131,36176,34186,42367,3720,199862
492.0,5,463,590236,48008,11541,9650,13565,98819,4393,204363
492.5,5,469,590236,48008,11541,9650,13565,98819,4393,204363
493.0,5,472,216294,19780,3726,8938,11652,111926,3273,176640
493.5,5,453,216294,19780,3726,8938,11652,111926,3273,176640
494.0,5,464,182875,41153,31033,10241,9629,46216,5464,173266
494.5,5,469,182875,41153,31033,10241,9629,46216,5464,173266
495.0,5,464,9647,10082,2781,16948,12693,73160,5715,213689
495.5,5,480,9647,10082,2781,16948,12693,73160,5715,213689
496.0,5,471,44319,10270,1986,9026,11267,55369,9993,191698
496.5,5,471,44319,10270,1986,9026,11267,55369,9993,191698
497.0,5,477,11447,31161,3136,4111,10832,56919,1603,165189
497.5,5,474,11447,31161,3136,4111,10832,56919,1603,165189
498.0,5,457,408601,20228,2830,5771,2913,5742,521,46638
498.5,5,471,408601,20228,2830,5771,2913,5742,521,46638
499.0,5,470,92980,36885,4144,18359,22962,79585,1373,185757
499.5,5,467,32212,6491,1541,7428,4585,82525,3116,179264
500.0,5,482,32212,6491,1541,7428,4585,82525,3116,179264
500.5,5,476,15882,11236,4307,1261,16646,65045,3455,168301
501.0,5,476,15882,11236,4307,1261,16646,65045,3455,168301
501.5,5,482,205271,6353,2591,5832,3372,22695,675,41285
502.0,5,466,205271,6353,2591,5832,3372,22695,675,41285
502.5,5,472,18936,6225,401,1007,2345,15006,942,61886
503.0,5,475,18936,6225,401,1007,2345,15006,942,61886
503.5,5,473,133180,124943,4365,13931,13433,31117,5471,301097
504.0,5,472,133180,124943,4365,13931,13433,31117,5471,301097
504.5,5,485,725797,59047,7201,16710,9924,154466,4400,240787
505.0,5,477,725797,59047,7201,16710,9924,154466,4400,240787
505.5,5,479,1795,12218,3874,9331,41443,26692,3855,335362
506.0,5,481,1795,12218,3874,9331,41443,26692,3855,335362
506.5,5,465,91233,44750,2001,7610,21387,25807,4066,250408
507.0,5,474,91233,44750,2001,7610,21387,25807,4066,250408
507.5,5,478,80092,45841,10262,3341,11855,54015,5576,259918
508.0,5,475,80092,45841,10262,3341,11855,54015,5576,259918
508.5,5,481,13020,23137,6266,8316,28913,61216,3962,278420
509.0,5,488,13020,23137,6266,8316,28913,61216,3962,278420
509.5,5,481,6355,18553,9180,2669,13774,72811,5113,331357
510.0,5,485,6355,18553,9180,2669,13774,72811,5113,331357
510.5,5,491,479921,29400,549,703,4315,19608,826,65816
511.0,5,474,479921,29400,549,703,4315,19608,826,65816
511.5,5,478,8942,24401,2173,6840,36667,32409,2677,277559
512.0,5,481,8942,24401,2173,6840,36667,32409,2677,277559
512.5,5,481,4429,2637,3032,2850,6936,73060,8564,259219
513.0,5,480,4429,2637,3032,2850,6936,73060,8564,259219
513.5,5,496,7353,12250,13505,9175,22877,80722,8170,328482
514.0,5,486,7353,12250,13505,9175,22877,80722,8170,328482
514.5,5,488,1806,13427,4266,2052,16528,92766,6032,285488
515.0,5,494,1806,13427,4266,2052,16528,92766,6032,285488
515.5,5,477,109934,7153,4483,4296,7302,9247,1007,64534
516.0,5,482,109934,7153,4483,4296,7302,9247,1007,64534
516.5,5,487,13120,12217,4438,2048,5147,77516,3789,302203
517.0,5,485,13120,12217,4438,2048,5147,77516,3789,302203
517.5,5,492,12063,20845,7744,12881,38798,30030,6534,270730
518.0,5,494,12063,20845,7744,12881,38798,30030,6534,270730
518.5,5,490,35232,38612,7120,10699,11394,54414,7510,258318
519.0,5,497,35232,38612,7120,10699,11394,54414,7510,258318
519.5,5,499,14049,15357,3699,9733,29548,52433,2028,304493
520.0,5,478,14049,15357,3699,9733,29548,52433,2028,304493
520.5,5,487,44490,7820,3103,15625,18789,54921,5195,266173
521.0,5,487,44490,7820,3103,15625,18789,54921,5195,266173
521.5,5,482,146916,15684,5209,3199,15752,51978,4160,321766
522.0,5,500,146916,15684,5209,3199,15752,51978,4160,321766
522.5,5,491,2761,8848,2677,4360,24272,78579,4377,290738
523.0,5,494,2761,8848,2677,4360,24272,78579,4377,290738
523.5,5,499,2800,8346,9763,9224,47520,32304,5249,266858
524.0,5,481,2800,8346,9763,9224,47520,32304,5249,266858
524.5,5,486,8476,10066,7626,13097,38839,24778,3530,283306
525.0,5,491,8476,10066,7626,13097,38839,24778,3530,283306
525.5,5,487,536,24271,5923,9037,33996,44308,4566,271972
526.0,5,498,536,24271,5923,9037,33996,44308,4566,271972
526.5,5,496,9653,14695,2073,2607,6080,58670,4951,264063
527.0,5,494,9653,14695,2073,2607,6080,58670,4951,264063
527.5,5,500,298841,38170,12612,5943,11573,79952,4014,255130
528.0,5,494,298841,38170,12612,5943,11573,79952,4014,255130
528.5,5,484,1947,10845,2046,12081,12723,112270,3152,262239
529.0,5,493,1947,10845,2046,12081,12723,112270,3152,262239
529.5,5,491,13622,15305,6849,7867,34735,49280,3240,272771
530.0,5,492,13622,15305,6849,7867,34735,49280,3240,272771
530.5,5,500,32148,24488,24754,11023,32048,35693,6839,267846
531.0,5,496,32148,24488,24754,11023,32048,35693,6839,267846
531.5,5,502,1685117,48599,6783,13127,9154,20366,2794,58325
532.0,5,496,1685117,48599,6783,13127,9154,20366,2794,58325
532.5,5,489,638373,30149,2792,3255,15020,58218,2889,256859
533.0,5,495,638373,30149,2792,3255,15020,58218,2889,256859
533.5,5,495,94334,21478,1449,3542,2227,20427,964,66621
534.0,5,493,94334,21478,1449,3542,2227,20427,964,66621
534.5,5,506,48540,68080,28052,19342,24385,77535,8006,275255
535.0,5,499,48540,68080,28052,19342,24385,77535,8006,275255
535.5,5,504,537607,80506,5477,3683,14681,8104,2133,58964
536.0,5,506,537607,80506,5477,3683,14681,8104,2133,58964
536.5,5,492,386590,117874,5531,15208,20791,48242,2817,251345
537.0,5,498,386590,117874,5531,15208,20791,48242,2817,251345
537.5,5,496,318403,3598,4803,5625,3334,8913,3412,75633
538.0,5,502,318403,3598,4803,5625,3334,8913,3412,75633
538.5,5,504,44405,10651,3025,33901,14579,67650,4055,235104
539.0,5,500,44405,10651,3025,33901,14579,67650,4055,235104
539.5,5,506,90335,26254,10173,1519,7627,56353,4329,277907
