SEC,STATE,GSR,Delta,Theta,Low_Alpha,High_Alpha,Low_Beta,High_Beta,Low_Gamma,Mid_Gamma
435.0,5,501,375258,10119,2852,914,7003,7499,715,68162
435.5,5,508,3043,13483,5104,2390,15647,62475,4625,305385
436.0,5,504,3043,13483,5104,2390,15647,62475,4625,305385
436.5,5,509,8320,8567,1696,8771,3687,40682,1945,235441
437.0,5,495,8320,8567,1696,8771,3687,40682,1945,235441
437.5,5,506,25140,10063,7339,16526,12586,58240,4696,243874
438.0,5,505,25140,10063,7339,16526,12586,58240,4696,243874
438.5,5,509,75697,81732,32620,11766,5485,84165,7414,253644
439.0,5,514,75697,81732,32620,11766,5485,84165,7414,253644
439.5,5,509,9842,16610,844,4119,8991,31099,1400,231189
440.0,5,515,9842,16610,844,4119,8991,31099,1400,231189
440.5,5,502,126230,52868,4448,4686,17455,81000,5025,278356
441.0,5,508,126230,52868,4448,4686,17455,81000,5025,278356
441.5,5,511,7416,44727,16425,6108,12506,24902,6962,321359
442.0,5,508,7416,44727,16425,6108,12506,24902,6962,321359
442.5,5,517,11158,21263,2353,6892,5598,46780,4179,236567
443.0,5,503,11158,21263,2353,6892,5598,46780,4179,236567
443.5,5,502,184477,31536,17905,12386,12404,36977,3517,263576
444.0,5,501,61577,24383,3819,6051,5201,12080,2648,80474
444.5,5,487,61577,24383,3819,6051,5201,12080,2648,80474
445.0,5,497,453315,22117,30636,8677,13370,25280,6662,257160
445.5,5,501,453315,22117,30636,8677,13370,25280,6662,257160
446.0,5,498,453315,22117,30636,8677,13370,25280,6662,257160
446.5,5,509,1085088,55303,53657,7672,25293,40227,5302,236015
447.0,5,504,67388,11362,22542,4085,18481,57315,7747,246767
447.5,5,508,67388,11362,22542,4085,18481,57315,7747,246767
448.0,5,508,7120,8493,8614,4261,21624,23319,2506,238802
448.5,5,497,7120,8493,8614,4261,21624,23319,2506,238802
449.0,5,501,259135,23937,23936,12013,8508,30477,7284,239010
449.5,5,497,259135,23937,23936,12013,8508,30477,7284,239010
450.0,5,501,428794,8043,2125,5324,4598,9266,575,58403
450.5,5,502,428794,8043,2125,5324,4598,9266,575,58403
451.0,5,500,32887,36496,29871,33402,17215,23142,5284,240226
451.5,5,507,32887,36496,29871,33402,17215,23142,5284,240226
452.0,5,494,85855,33125,1686,6234,2980,17488,1176,65430
452.5,5,503,85855,33125,1686,6234,2980,17488,1176,65430
453.0,5,504,35187,14522,9723,5443,8315,53643,4338,243311
453.5,5,501,35187,14522,9723,5443,8315,53643,4338,243311
454.0,5,512,160019,31238,1493,9368,20463,50171,3746,249248
454.5,5,506,160019,31238,1493,9368,20463,50171,3746,249248
455.0,5,508,25391,5098,3524,14228,31503,56556,7788,213758
455.5,5,512,25391,5098,3524,14228,31503,56556,7788,213758
456.0,5,496,119927,20042,36054,29029,10190,13150,5364,220337
456.5,5,506,119927,20042,36054,29029,10190,13150,5364,220337
457.0,5,507,25734,12374,3213,2738,3407,53805,2978,192595
457.5,5,506,25734,12374,3213,2738,3407,53805,2978,192595
458.0,5,514,281480,197659,43816,12407,12799,12787,7185,65190
458.5,5,506,281480,197659,43816,12407,12799,12787,7185,65190
459.0,5,508,672865,161718,24920,28198,23522,52330,8884,169686
459.5,5,513,672865,161718,24920,28198,23522,52330,8884,169686
460.0,5,495,8098,19622,12416,6319,27223,22830,5068,209287
460.5,5,498,8098,19622,12416,6319,27223,22830,5068,209287
461.0,5,495,430457,46024,4548,11301,8659,79439,14549,274133
461.5,5,491,430457,46024,4548,11301,8659,79439,14549,274133
462.0,5,503,189723,44132,6873,20866,22279,76376,3499,239061
462.5,5,492,189723,44132,6873,20866,22279,76376,3499,239061
463.0,5,491,103583,35942,20957,13093,34434,18452,7243,206247
463.5,5,497,103583,35942,20957,13093,34434,18452,7243,206247
464.0,5,484,374649,98089,3387,5816,8486,38286,2994,221435
464.5,5,495,374649,98089,3387,5816,8486,38286,2994,221435
465.0,5,499,7581,14261,2774,2250,3545,84285,4411,216065
465.5,5,496,7581,14261,2774,2250,3545,84285,4411,216065
466.0,5,510,66303,13253,12703,3476,10259,80944,3035,234593
466.5,5,503,66303,13253,12703,3476,10259,80944,3035,234593
467.0,5,505,42646,38144,12881,16277,13396,93760,3101,199398
467.5,5,508,42646,38144,12881,16277,13396,93760,3101,199398
468.0,5,493,159758,9258,752,891,2182,1372,411,13063
468.5,5,501,159758,9258,752,891,2182,1372,411,13063
469.0,5,501,8108,6857,5541,10619,9240,83365,1469,212485
469.5,5,500,8108,6857,5541,10619,9240,83365,1469,212485
470.0,5,508,6204,20225,5369,4401,15137,74147,1498,192731
470.5,5,505,6204,20225,5369,4401,15137,74147,1498,192731
471.0,5,509,2035,16361,3869,3413,11609,34377,2861,209339
471.5,5,510,2035,16361,3869,3413,11609,34377,2861,209339
472.0,5,498,11620,18384,2470,3311,7554,34098,2305,233160
472.5,5,506,11620,18384,2470,3311,7554,34098,2305,233160
473.0,5,505,12044,19493,4302,8870,12255,45913,2429,215392
473.5,5,508,12044,19493,4302,8870,12255,45913,2429,215392
474.0,5,509,23834,5101,2833,12609,4893,53203,2870,224162
474.5,5,507,23834,5101,2833,12609,4893,53203,2870,224162
475.0,5,511,15479,5175,8561,6441,7447,81911,4202,239094
475.5,5,510,15479,5175,8561,6441,7447,81911,4202,239094
476.0,5,501,9143,22009,2088,16740,8868,42999,3176,207618
476.5,5,508,9143,22009,2088,16740,8868,42999,3176,207618
477.0,5,508,13887,18072,1052,1904,15016,18999,3981,224999
477.5,5,510,13887,18072,1052,1904,15016,18999,3981,224999
478.0,5,515,14886,6523,9802,14129,4779,72888,2158,197718
478.5,5,511,14886,6523,9802,14129,4779,72888,2158,197718
479.0,5,516,16212,14595,2896,16859,8706,24522,3406,227393
479.5,5,518,16212,14595,2896,16859,8706,24522,3406,227393
480.0,5,500,7781,18585,1189,10606,25274,44837,2992,205134
480.5,5,506,7781,18585,1189,10606,25274,44837,2992,205134
481.0,5,506,3986,10398,4349,8162,30752,21963,3179,196868
481.5,5,504,3986,10398,4349,8162,30752,21963,3179,196868
482.0,5,515,15528,14615,5113,6763,5723,46933,4084,187141
482.5,5,510,15528,14615,5113,6763,5723,46933,4084,187141
483.0,5,512,26459,5959,937,13598,20134,22233,6585,195310
483.5,5,517,26459,5959,937,13598,20134,22233,6585,195310
484.0,5,507,4226,10476,8056,6531,13249,42105,5052,206928
484.5,5,507,4226,10476,8056,6531,13249,42105,5052,206928
485.0,5,512,8913,5762,3799,4074,24942,14450,2886,238525
485.5,5,512,8913,5762,3799,4074,24942,14450,2886,238525
486.0,5,510,7078,6548,10391,1691,5972,59600,4994,242370
486.5,5,519,7078,6548,10391,1691,5972,59600,4994,242370
487.0,5,516,143839,8160,855,4702,10578,41596,2671,202620
487.5,5,519,143839,8160,855,4702,10578,41596,2671,202620
488.0,5,523,24239,8767,342,18300,4023,39765,6607,228388
488.5,5,506,24239,8767,342,18300,4023,39765,6607,228388
489.0,5,514,30677,8897,1319,13431,13810,31930,5337,187162
489.5,5,515,30677,8897,1319,13431,13810,31930,5337,187162
490.0,5,512,30266,11724,1221,8575,12489,72609,2090,214183
490.5,5,518,30266,11724,1221,8575,12489,72609,2090,214183
491.0,5,523,6865,12308,4311,700,7136,67489,3897,198290
491.5,5,518,6865,12308,4311,700,7136,67489,3897,198290
492.0,5,520,11953,12169,264,2833,5491,96339,2370,195632
492.5,5,523,11953,12169,264,2833,5491,96339,2370,195632
493.0,5,508,8313,4916,5797,4748,3762,99711,3126,223205
493.5,5,516,8313,4916,5797,4748,3762,99711,3126,223205
494.0,5,519,8742,19904,6657,13278,40672,19268,10287,210158
494.5,5,516,8742,19904,6657,13278,40672,19268,10287,210158
495.0,5,522,5079,4160,5147,5909,5684,46831,4275,258954
495.5,5,525,5079,4160,5147,5909,5684,46831,4275,258954
496.0,5,520,22045,10209,1392,18970,15090,19700,4128,253763
496.5,5,521,22045,10209,1392,18970,15090,19700,4128,253763
497.0,5,524,20816,11835,31892,1868,27574,26363,2714,248289
497.5,5,509,20816,11835,31892,1868,27574,26363,2714,248289
498.0,5,502,257392,81071,47084,13587,11688,15469,7179,226644
498.5,5,500,257392,81071,47084,13587,11688,15469,7179,226644
499.0,5,492,1375712,87695,7124,76761,95669,18897,11820,113203
499.5,5,486,1375712,87695,7124,76761,95669,18897,11820,113203
500.0,5,497,14472,28181,10172,8658,4164,1517,1607,15030
500.5,5,492,14472,28181,10172,8658,4164,1517,1607,15030
501.0,5,492,91570,29966,11841,3788,20009,20160,7570,248221
501.5,5,498,91570,29966,11841,3788,20009,20160,7570,248221
502.0,5,500,644124,69841,5236,38898,28100,35297,4639,212974
502.5,5,487,644124,69841,5236,38898,28100,35297,4639,212974
503.0,5,498,224864,48323,6142,39819,19604,36873,8553,277109
503.5,5,503,224864,48323,6142,39819,19604,36873,8553,277109
504.0,5,500,573621,12159,4013,9404,7076,7191,1366,74358
504.5,5,499,573621,12159,4013,9404,7076,7191,1366,74358
505.0,5,512,28854,10718,21903,2715,2722,84137,3846,304194
505.5,5,505,28854,10718,21903,2715,2722,84137,3846,304194
506.0,5,506,206469,17785,9224,28100,13860,65202,7022,256498
506.5,5,509,206469,17785,9224,28100,13860,65202,7022,256498
507.0,5,509,96829,42306,2200,6069,8488,2554,352,67719
507.5,5,497,96829,42306,2200,6069,8488,2554,352,67719
508.0,5,506,64353,8300,3893,6242,3277,17749,1590,56304
508.5,5,507,64353,8300,3893,6242,3277,17749,1590,56304
509.0,5,507,3138,18158,3060,3686,3731,72436,2561,288102
509.5,5,510,3138,18158,3060,3686,3731,72436,2561,288102
510.0,5,513,40841,48778,7031,14401,10886,29500,6092,259709
510.5,5,510,40841,48778,7031,14401,10886,29500,6092,259709
511.0,5,510,195622,12460,10662,742,3927,5678,1650,72530
511.5,5,514,195622,12460,10662,742,3927,5678,1650,72530
512.0,5,511,4189,6714,6560,5780,8989,55587,5387,240993
512.5,5,500,4189,6714,6560,5780,8989,55587,5387,240993
513.0,5,510,10691,16582,759,2048,5574,121919,1996,313827
513.5,5,511,10691,16582,759,2048,5574,121919,1996,313827
514.0,5,510,136421,76172,24155,17876,35358,31454,2690,235586
514.5,5,513,136421,76172,24155,17876,35358,31454,2690,235586
515.0,5,519,408768,14887,708,129,3604,17862,1894,76968
515.5,5,516,408768,14887,708,129,3604,17862,1894,76968
516.0,5,518,196712,23746,7834,1978,3141,9727,1023,65509
516.5,5,521,196712,23746,7834,1978,3141,9727,1023,65509
517.0,5,514,88075,21240,20399,20285,9810,79008,6185,277223
517.5,5,510,88075,21240,20399,20285,9810,79008,6185,277223
518.0,5,516,65135,11155,8760,7572,5807,51460,5399,237617
518.5,5,517,65135,11155,8760,7572,5807,51460,5399,237617
519.0,5,517,39291,79462,15367,20517,13306,28123,2757,252102
519.5,5,521,39291,79462,15367,20517,13306,28123,2757,252102
520.0,5,525,141630,6108,4047,9606,26529,99091,3471,260690
520.5,5,521,141630,6108,4047,9606,26529,99091,3471,260690
521.0,5,521,31768,44719,23320,13107,28438,48746,4133,230041
521.5,5,526,31768,44719,23320,13107,28438,48746,4133,230041
522.0,5,508,18705,34745,4636,12342,45788,35824,9176,232303
522.5,5,517,18705,34745,4636,12342,45788,35824,9176,232303
523.0,5,521,226980,28813,22854,12054,9346,37734,13164,217292
523.5,5,518,226980,28813,22854,12054,9346,37734,13164,217292
524.0,5,529,4823,38632,27000,7526,24878,26411,2884,220565
524.5,5,522,4823,38632,27000,7526,24878,26411,2884,220565
525.0,5,521,887646,67715,8393,29524,12060,41211,5467,222024
525.5,5,526,887646,67715,8393,29524,12060,41211,5467,222024
526.0,5,527,177705,76346,22391,18397,9976,17472,1983,220366
526.5,5,513,177705,76346,22391,18397,9976,17472,1983,220366
527.0,5,523,167709,40761,32001,10251,19239,15154,3155,240580
527.5,5,525,167709,40761,32001,10251,19239,15154,3155,240580
528.0,5,521,110172,20750,2570,25246,23439,16213,5237,244201
528.5,5,535,110172,20750,2570,25246,23439,16213,5237,244201
529.0,5,527,264286,114887,20300,18749,25404,46582,7559,253012
529.5,5,528,264286,114887,20300,18749,25404,46582,7559,253012
530.0,5,532,59296,77073,4641,14196,21536,27753,4218,237619
530.5,5,518,59296,77073,4641,14196,21536,27753,4218,237619
531.0,5,523,94338,30232,9256,14152,11563,19461,4562,280295
531.5,5,526,94338,30232,9256,14152,11563,19461,4562,280295
532.0,5,524,945058,60477,26245,15889,9727,105691,6857,202763
532.5,5,536,945058,60477,26245,15889,9727,105691,6857,202763
533.0,5,530,372570,26977,18567,8489,5630,44940,5104,224769
533.5,5,528,372570,26977,18567,8489,5630,44940,5104,224769
534.0,5,533,191459,35670,25328,13267,26178,52642,2134,220791
534.5,5,516,191459,35670,25328,13267,26178,52642,2134,220791
535.0,5,528,130468,4343,9180,5059,3111,10435,1300,65006
535.5,5,529,130468,4343,9180,5059,3111,10435,1300,65006
536.0,5,524,359795,69907,1297,11072,9782,4964,3254,56621
536.5,5,535,359795,69907,1297,11072,9782,4964,3254,56621
537.0,5,524,201255,106775,11689,4438,2307,18914,656,59379
537.5,5,523,201255,106775,11689,4438,2307,18914,656,59379
538.0,5,522,68334,15732,22924,15393,5000,50379,4473,245032
538.5,5,512,68334,15732,22924,15393,5000,50379,4473,245032
539.0,5,518,21548,28182,3323,22614,10223,39693,2734,240808
539.5,5,515,21548,28182,3323,22614,10223,39693,2734,240808
